Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,1 009.208,0.010,,4.1365e+07,AAA,[582 613.20],-,[592 519.24],1s4d,3D,3,1s5f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 009.208,0.010,,1.8385e+05,AAA,[582 613.20],-,[592 519.24],1s4d,3D,3,1s5f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 010.829,0.010,,3.2804e+07,AAA,[582 630.08],-,[592 520.24],1s4d,1D,2,1s5f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 010.931,0.010,,1.291e+03,AA,[582 630.08],-,[592 519.24],1s4d,1D,2,1s5f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 010.931,0.010,,8.574e+06,AA,[582 630.08],-,[592 519.24],1s4d,1D,2,1s5f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
1 012,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
,1 012.744,0.010,,2.325e+05,AA,[582 642.10],-,[592 513.56],1s4f,3F°,3,1s5d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 012.854,0.010,,5.8502e+05,AAA,[582 643.17],-,[592 513.56],1s4f,1F°,3,1s5d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.738,0.010,,1.8846e+03,AAA,[582 642.10],-,[592 503.88],1s4f,3F°,2,1s5d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.738,0.010,,4.6475e+04,AAA,[582 642.10],-,[592 503.88],1s4f,3F°,3,1s5d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.738,0.010,,7.6329e+05,AAA,[582 642.10],-,[592 503.88],1s4f,3F°,4,1s5d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.806,0.010,,9.2333e+04,AAA,[582 642.10],-,[592 503.22],1s4f,3F°,2,1s5d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.806,0.010,,5.2951e+05,AAA,[582 642.10],-,[592 503.22],1s4f,3F°,3,1s5d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.846,0.010,,8.3113e+05,AAA,[582 642.10],-,[592 502.83],1s4f,3F°,2,1s5d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.848,0.010,,1.948e+04,AA,[582 643.17],-,[592 503.88],1s4f,1F°,3,1s5d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 013.916,0.010,,2.093e+05,AA,[582 643.17],-,[592 503.22],1s4f,1F°,3,1s5d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 022.016,0.010,,2.8950e+01,AAA,[582 836.5],-,[592 618.4],1s4p,1P°,1,1s5p,1P°,1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,1 033.089,0.010,,2.4422e+07,AAA,[582 836.5],-,[592 513.56],1s4p,1P°,1,1s5d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 034.194,0.010,,3.635e+03,AA,[582 836.5],-,[592 503.22],1s4p,1P°,1,1s5d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 049.947,0.010,,4.7599e+04,AAA,[582 612.15],-,[592 133.83],1s4d,3D,1,1s5p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 049.990,0.010,,7.1388e+05,AAA,[582 612.54],-,[592 133.83],1s4d,3D,2,1s5p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 050.021,0.010,,1.1900e+06,AAA,[582 612.15],-,[592 133.16],1s4d,3D,1,1s5p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 050.063,0.010,,3.9985e+06,AAA,[582 613.20],-,[592 133.83],1s4d,3D,3,1s5p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 050.063,0.010,,4.7601e+06,AAA,[582 612.15],-,[592 132.78],1s4d,3D,1,1s5p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 050.064,0.010,,3.5694e+06,AAA,[582 612.54],-,[592 133.16],1s4d,3D,2,1s5p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 051.928,0.010,,1.432e+02,AA,[582 630.08],-,[592 133.83],1s4d,1D,2,1s5p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 052.002,0.010,,6.579e+02,AA,[582 630.08],-,[592 133.16],1s4d,1D,2,1s5p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 068.243,0.010,,2.3547e+01,AAA,[582 630.08],-,[591 988.68],1s4d,1D,2,1s5s,1S,0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,1 075.127,0.010,,2.5638e+06,AAA,[581 884.71],-,[591 183.39],1s4p,3P°,0,1s5s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 075.173,0.010,,7.6913e+06,AAA,[581 885.11],-,[591 183.39],1s4p,3P°,1,1s5s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 075.256,0.010,,1.2819e+07,AAA,[581 885.83],-,[591 183.39],1s4p,3P°,2,1s5s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 092.337,0.010,,1.8062e+07,AAA,[582 836.5],-,[591 988.68],1s4p,1P°,1,1s5s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 089.0,1.0,,1.7726e+06,AAA,[591 988.68],-,[601 169],1s5s,1S,0,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 112.663,0.010,,3.683e+02,AA,[592 133.16],-,[601 118.15],1s5p,3P°,1,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 112.746,0.010,,1.462e+02,AA,[592 133.83],-,[601 118.15],1s5p,3P°,2,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.229,0.010,,3.1955e+06,AAA,[592 133.16],-,[601 113.58],1s5p,3P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.230,0.010,,4.2612e+06,AAA,[592 133.83],-,[601 114.24],1s5p,3P°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.230,0.010,,2.3673e+06,AAA,[592 132.78],-,[601 113.19],1s5p,3P°,0,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.277,0.010,,1.7755e+06,AAA,[592 133.16],-,[601 113.19],1s5p,3P°,1,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.312,0.010,,1.0652e+06,AAA,[592 133.83],-,[601 113.58],1s5p,3P°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 113.360,0.010,,1.1837e+05,AAA,[592 133.83],-,[601 113.19],1s5p,3P°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.117,0.010,,9.408e+05,AA,[592 503.22],-,[601 120.68],1s5d,3D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.206,0.010,,1.252e+05,AA,[592 503.88],-,[601 120.68],1s5d,3D,3,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.22,0.10,,5.8303e+06,AAA,[592 502.83],-,[601 119.54],1s5d,3D,1,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.27,0.10,,1.0795e+06,AAA,[592 503.22],-,[601 119.54],1s5d,3D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.27,0.10,,5.2289e+06,AAA,[592 503.22],-,[601 119.54],1s5d,3D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.36,0.10,,6.9408e+06,AAA,[592 503.88],-,[601 119.54],1s5d,3D,3,1s7f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.36,0.10,,6.4602e+05,AAA,[592 503.88],-,[601 119.54],1s5d,3D,3,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 160.36,0.10,,3.0847e+04,AAA,[592 503.88],-,[601 119.54],1s5d,3D,3,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 161.511,0.010,,5.8720e+06,AAA,[592 513.56],-,[601 120.68],1s5d,1D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 161.66,0.10,,1.747e+02,AA,[592 513.56],-,[601 119.54],1s5d,1D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 161.66,0.10,,1.065e+06,AA,[592 513.56],-,[601 119.54],1s5d,1D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 162.620,0.010,,6.464e+04,AA,[592 519.24],-,[601 118.15],1s5f,3F°,3,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 162.755,0.010,,2.4461e+05,AAA,[592 520.24],-,[601 118.15],1s5f,1F°,3,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.149,0.010,,1.9498e+04,AAA,[592 519.24],-,[601 114.24],1s5f,3F°,3,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.149,0.010,,2.8856e+05,AAA,[592 519.24],-,[601 114.24],1s5f,3F°,4,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.149,0.010,,7.1247e+02,AAA,[592 519.24],-,[601 114.24],1s5f,3F°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.238,0.010,,3.4907e+04,AAA,[592 519.24],-,[601 113.58],1s5f,3F°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.238,0.010,,2.2119e+05,AAA,[592 519.24],-,[601 113.58],1s5f,3F°,3,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.284,0.010,,5.440e+03,AA,[592 520.24],-,[601 114.24],1s5f,1F°,3,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.291,0.010,,3.1421e+05,AAA,[592 519.24],-,[601 113.19],1s5f,3F°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 163.373,0.010,,5.812e+04,AA,[592 520.24],-,[601 113.58],1s5f,1F°,3,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 174.732,0.010,,5.5963e+05,AAA,[592 132.78],-,[600 643.03],1s5p,3P°,0,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 174.785,0.010,,1.6789e+06,AAA,[592 133.16],-,[600 643.03],1s5p,3P°,1,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 174.877,0.010,,2.7982e+06,AAA,[592 133.83],-,[600 643.03],1s5p,3P°,2,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 176.183,0.010,,4.7266e+06,AAA,[592 618.4],-,[601 118.15],1s5p,1P°,1,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 155.0,1.0,,7.4110e+05,AAA,[592 513.56],-,[601 169],1s5d,1D,2,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 176.816,0.010,,5.865e+02,AA,[592 618.4],-,[601 113.58],1s5p,1P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 202.9,1.0,,4.1540e+06,AAA,[592 618.4],-,[600 929.7],1s5p,1P°,1,1s7s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 542.99,0.10,,1.9530e+06,AAA,[591 183.39],-,[597 662.53],1s5s,3S,1,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 543.15,0.10,,1.9530e+06,AAA,[591 183.39],-,[597 661.86],1s5s,3S,1,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 543.24,0.10,,1.9530e+06,AAA,[591 183.39],-,[597 661.48],1s5s,3S,1,1s6p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 696.47,0.10,,8.4423e+00,AAA,[591 988.68],-,[597 881.65],1s5s,1S,0,1s6d,1D,2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
,1 680.9,1.4,,2.4268e+06,AAA,[591 988.68],-,[597 936.4],1s5s,1S,0,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 739.11,0.10,,5.602e+02,AA,[592 133.16],-,[597 881.65],1s5p,3P°,1,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 739.32,0.10,,2.251e+02,AA,[592 133.83],-,[597 881.65],1s5p,3P°,2,1s6d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.11,0.10,,6.1561e+06,AAA,[592 133.83],-,[597 875.73],1s5p,3P°,2,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.11,0.10,,3.4200e+06,AAA,[592 132.78],-,[597 874.68],1s5p,3P°,0,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.11,0.10,,4.6165e+06,AAA,[592 133.16],-,[597 875.07],1s5p,3P°,1,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.22,0.10,,2.5650e+06,AAA,[592 133.16],-,[597 874.68],1s5p,3P°,1,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.31,0.10,,1.5388e+06,AAA,[592 133.83],-,[597 875.07],1s5p,3P°,2,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 741.43,0.10,,1.7100e+05,AAA,[592 133.83],-,[597 874.68],1s5p,3P°,2,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.40,0.10,,1.761e+06,AA,[592 503.22],-,[597 885.61],1s5d,3D,2,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.63,0.10,,9.7012e+06,AAA,[592 502.83],-,[597 884.56],1s5d,3D,1,1s6f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,1 857.63,0.10,,2.333e+05,AA,[592 503.88],-,[597 885.61],1s5d,3D,3,1s6f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
